system_id,system_name,system_size_watts,postcode,orientation,num_outputs,last_output,panel,inverter,distance_km,latitude,longitude,query_latitude,query_longitude,query_grid_index
3059,Kantara,3960,United Kingdom PL32,S,125,403 weeks ago,Sharp NU-180E1,Powerone,13.8,50.63,-4.66,50.50597887510333,-4.650766920513939,22
58935,GES PL14 Tremar - South,2850,United Kingdom PL14,EW,437,Today,SolarWorld 285W Mono,SolarEdge SE3000,14.4,50.46,-4.46,50.50597887510333,-4.650766920513939,22
59016,GES PL14 Pensilva - Fore,3990,United Kingdom PL14,S,437,Today,SolarWorld 285W Mono,SolarEdge SE3680,14.4,50.46,-4.46,50.50597887510333,-4.650766920513939,22
6521,Trekeive,3920,United Kingdom PL14,SE,41,379 weeks ago,Suntech,Fronius IG TL 360,14.4,50.46,-4.46,50.50597887510333,-4.650766920513939,22
59017,GES PL14 Liskeard - Cottage,2900,United Kingdom PL14,SW,20,60 weeks ago,Hanwha Q-Cell,SolarEdge SE3000,14.4,50.46,-4.46,50.50597887510333,-4.650766920513939,22
59014,GES PL14 Tredinnick - Wits,4800,United Kingdom PL14,EW,284,22 weeks ago,Soltech STH-240,SolarEdge SE4000,14.4,50.46,-4.46,50.50597887510333,-4.650766920513939,22
59015,GES PL14 Upton - Dunsley,4130,United Kingdom PL14,SE,430,Today,Hanwha Q-Cell,SolarEdge SE3680,14.4,50.46,-4.46,50.50597887510333,-4.650766920513939,22
26163,Harrythehorse,6400,United Kingdom PL14,N,0,No Outputs,Suntillite,Sma,14.4,50.46,-4.46,50.50597887510333,-4.650766920513939,22
55390,The heights,3705,United Kingdom PL27,S,0,No Outputs,Solar world 285,Solar edge,15.6,50.52,-4.87,50.50597887510333,-4.650766920513939,22
59276,GES PL27 Wade - West,3250,United Kingdom PL27,S,384,6 weeks ago,BenQ PM096,SolarEdge SE3500,15.6,50.52,-4.87,50.50597887510333,-4.650766920513939,22
59124,GES PL27 White - Estuary,3000,United Kingdom PL27,S,430,Today,Soltech STH-250,SolarEdge SE3000,15.6,50.52,-4.87,50.50597887510333,-4.650766920513939,22
58826,GES PL27 Minver - Rock,4000,United Kingdom PL27,SE,444,Today,SolarWorld 250W,SolarEdge SE4000,15.6,50.52,-4.87,50.50597887510333,-4.650766920513939,22
62976,CornishCoastPV,3770,United Kingdom PL34,S,238,7 days ago,Shanghai JA Solar Tech Co,Solis-3.6K-2G,17.2,50.65,-4.74,50.50597887510333,-4.650766920513939,22
10073,29bob,2760,United Kingdom PL24,S,187,321 weeks ago,LDK,sunny boy 2500,17.8,50.35,-4.71,50.50597887510333,-4.650766920513939,22
59096,GES PL24 Tyward - Trevance,4000,United Kingdom PL24,SE,433,Today,Sharp 250W,SolarEdge SE4000,17.8,50.35,-4.71,50.50597887510333,-4.650766920513939,22
58565,GES PL24 Par - Trenovissick,5015,United Kingdom PL24,S,454,Today,Hanwha Q-Cell,SolarEdge SE3680,17.8,50.35,-4.71,50.50597887510333,-4.650766920513939,22
59097,GES PL24 Blazey - Double,3520,United Kingdom PL24,S,433,Today,3E Solar STK-220P6-A,SolarEdge SE3680,17.8,50.35,-4.71,50.50597887510333,-4.650766920513939,22
58547,GES PL35 Boscastle - Rectory,8960,United Kingdom PL35,S,402,8 days ago,SolarWorld 280W Mono,SolarEdge SE8000,19.5,50.68,-4.68,50.50597887510333,-4.650766920513939,22
58510,GES PL35 Boscastle - Searle,8960,United Kingdom PL35,S,3,65 weeks ago,SolarWorld 280W Mono,SolarEdge SE8000,19.5,50.68,-4.68,50.50597887510333,-4.650766920513939,22
59098,GES PL25 Carlyon - Chat,3000,United Kingdom PL25,SE,433,Today,Soltech STH-250,SolarEdge SE3000,20.3,50.34,-4.77,50.50597887510333,-4.650766920513939,22
67969,Melinau,1750,United Kingdom SA67,SE,696,Today,Sungrid SG250M6,SunnyBoy SB1700,0.6,51.78,-4.73,51.77624219507757,-4.724590300756093,23
7017,Jyffgfchfcgfcgfcgfc,3450,United Kingdom PH5,S,0,No Outputs,Winaico,Sunnyboy sb3000HF,6.0,51.722229,-4.717327,51.77624219507757,-4.724590300756093,23
36184,Silverstone Energy,4000,United Kingdom SA69,S,1,224 weeks ago,REC,SMA 3600TL Sunny Boy,7.6,51.71,-4.7,51.77624219507757,-4.724590300756093,23
5800,skorv,3680,United Kingdom SA69,S,0,No Outputs,Canadian solar,Fronius,7.6,51.71,-4.7,51.77624219507757,-4.724590300756093,23
66719,SMA2500HF,2650,United Kingdom SA34,S,0,No Outputs,TaleSun,SMA Sunnyboy 2500,11.4,51.85,-4.61,51.77624219507757,-4.724590300756093,23
3703,Dolnet,2160,United Kingdom SA66,S,9,395 weeks ago,Kyocera KD135GH-2PU,Steca 2000+,11.6,51.88,-4.74,51.77624219507757,-4.724590300756093,23
31816,Warmypenny,4000,United Kingdom SA66,S,1,254 weeks ago,Hyundi,Fronius IG-TL 3.6,11.6,51.88,-4.74,51.77624219507757,-4.724590300756093,23
37729,Goodwe 4kw,6400,United Kingdom SA61,S,0,No Outputs,jinko,goodwe,17.1,51.8,-4.97,51.77624219507757,-4.724590300756093,23
15938,Lee's Power Usage,50,United Kingdom SA72,N,1,337 weeks ago,,Energy Monitor,17.1,51.69,-4.93,51.77624219507757,-4.724590300756093,23
4945,Natcho,3800,United Kingdom SA72,S,2,398 weeks ago,Suntech,Eversol ,17.1,51.69,-4.93,51.77624219507757,-4.724590300756093,23
47091,Westbury,800,United Kingdom SA62,S,113,176 weeks ago,1,Sunny ,18.1,51.741307,-4.9815510000000005,51.77624219507757,-4.724590300756093,23
36489,Aloaha Enecsys 200017820,4000,United Kingdom SA71,S,0,No Outputs,Aloaha Dataservices.Solar,Enecsys 480,18.7,51.66,-4.92,51.77624219507757,-4.724590300756093,23
36552,Aloaha Enecsys 2000017820,4000,United Kingdom SA71,S,1490,Today,Aloaha Dataservices.Solar,Enecsys 240,18.7,51.66,-4.92,51.77624219507757,-4.724590300756093,23
36302,Rainbows End 1,4000,United Kingdom SA73,SE,0,No Outputs,Panasonic ,sunny boy 3600,21.0,51.71,-5.01,51.77624219507757,-4.724590300756093,23
11058,powerfox,4000,United Kingdom SA73,S,2,360 weeks ago,Axion,Solar Edge,21.0,51.71,-5.01,51.77624219507757,-4.724590300756093,23
23649,Dorlan,4000,United Kingdom SA33,S,641,212 weeks ago,SolarWorld,Samil SolarRiver 3680TL,21.8,51.85,-4.43,51.77624219507757,-4.724590300756093,23
44467,Llanvirn,3680,United Kingdom SA62,SW,0,No Outputs,Yingli YGE235,SMA Sunny Boy SB4000TL-20,24.1,51.84,-5.06,51.77624219507757,-4.724590300756093,23
36583,Aloaha Enecsys 2000000640,5040,United Kingdom SA62,S,0,No Outputs,Aloaha Dataservices.Solar,Enecsys 240,24.1,51.84,-5.06,51.77624219507757,-4.724590300756093,23
50666,Preseli View,3920,United Kingdom SA62,SW,0,No Outputs,Silikens 245W,SolarEdge SE4000,24.1,51.84,-5.06,51.77624219507757,-4.724590300756093,23
55349,PVSunnyboy,3290,United Kingdom SA62,S,2,89 weeks ago,Yingli,SMA Sunny Boy 3000,24.1,51.84,-5.06,51.77624219507757,-4.724590300756093,23
13009,S0lemi0,4000,United Kingdom SA62,SW,0,No Outputs,Hyundai HiS-S250MG,SMA Sunny Boy 4000,24.1,51.84,-5.06,51.77624219507757,-4.724590300756093,23
38102,Aloaha Enecsys 2000001812,3990,United Kingdom SA62,S,1413,Today,Aloaha Dataservices.Solar,Enecsys 240,24.1,51.84,-5.06,51.77624219507757,-4.724590300756093,23
60325,Windways,4000,United Kingdom SA42,S,0,No Outputs,InterEnergy,Hosola SolarBright 368,11.8,52.01,-4.85,52.09375244871257,-4.7439058812098125,24
39801,pocket power station,5985,United Kingdom SA38,SE,2,206 weeks ago, J S Solar,sunnyboy 3600 SE,19.5,52.042613,-4.47176,52.09375244871257,-4.7439058812098125,24
27925,HighView Cenarth,2943,United Kingdom SA38,S,13,279 weeks ago,Sunpower,Samil SolarRiver 3400TL-D,19.7,52.04,-4.47,52.09375244871257,-4.7439058812098125,24
5978,pencwPV,4000,United Kingdom SA64,S,0,No Outputs,Hyundai HiS-S250MG,SMA 4000TL Sunny Boy,21.0,52.0,-5.01,52.09375244871257,-4.7439058812098125,24
3703,Dolnet,2160,United Kingdom SA66,S,9,395 weeks ago,Kyocera KD135GH-2PU,Steca 2000+,23.8,51.88,-4.74,52.09375244871257,-4.7439058812098125,24
31816,Warmypenny,4000,United Kingdom SA66,S,1,254 weeks ago,Hyundi,Fronius IG-TL 3.6,23.8,51.88,-4.74,52.09375244871257,-4.7439058812098125,24
20651,7_Dunloskin_View,4000,United Kingdom PA23,S,0,No Outputs,Canadian Solar,Power One,7.2,55.95,-4.93,55.90210363375742,-5.006664782419941,26
18818,Ove in Gourock,2880,United Kingdom PA19,SW,0,No Outputs,Noble NSI 240/60-P,Delta,12.8,55.95,-4.82,55.90210363375742,-5.006664782419941,26
10859,Kilburn water,3120,United Kingdom KA30,W,0,No Outputs,ZN Shine,SMA Sunny Boy,15.5,55.79,-4.86,55.90210363375742,-5.006664782419941,26
5482,usage home,50,United Kingdom KA30,W,0,No Outputs,none,,15.5,55.79,-4.86,55.90210363375742,-5.006664782419941,26
34355,archibat PA14,50,United Kingdom PA14,N,0,No Outputs,,Energy Monitor,21.7,55.92,-4.66,55.90210363375742,-5.006664782419941,26
35686,BARINIA,3500,United Kingdom PA14,S,2,227 weeks ago,ET-SOLAR,TRANNEX,21.7,55.92,-4.66,55.90210363375742,-5.006664782419941,26
6877,charltonlaggan,4000,United Kingdom PA35,S,0,No Outputs,Sunrise,SMA Sunny Boy,18.2,56.4,-5.22,56.536503752605725,-5.0567926356225845,27
34504,Tigh Beag,4000,United Kingdom PH33,SW,0,No Outputs,NSI 250/60 P,Fronius IG-TL 3.6,4.1,56.82,-5.11,56.85366810031949,-5.082631130988962,28
40941,The Tavi Generators,2600,United Kingdom PL19,S,1363,Today,Don't know,SMA S3000,3.8,50.55,-4.15,50.51626251760821,-4.152585872811119,33
52654,havenswood,4000,United Kingdom PL19,SW,0,No Outputs,CETC,SMA Sunny Boy 4000TL,3.8,50.55,-4.15,50.51626251760821,-4.152585872811119,33
4765,CROSS COTTAGE,1950,United Kingdom PL19,SW,0,No Outputs,PhonoSolar PS195-24/F HEC+,Enecsys SMI-S200W-72-UK,3.8,50.55,-4.15,50.51626251760821,-4.152585872811119,33
59095,GES PL20 Crapstone - Thorns,3990,United Kingdom PL20,EW,251,Today,SolarWorld 285W Mono,SolarEdge SE4000,4.1,50.5,-4.1,50.51626251760821,-4.152585872811119,33
5763,Sunny7,2760,United Kingdom PL20,SW,1,390 weeks ago,Trina,SMA 2500,4.1,50.5,-4.1,50.51626251760821,-4.152585872811119,33
30398,Plymouth PL5,4000,United Kingdom PL5,S,0,No Outputs,,GoodWe GW3600S-UK,11.8,50.41,-4.16,50.51626251760821,-4.152585872811119,33
58512,GES PL5 Plymouth - Smith,5800,United Kingdom PL5,SW,3,65 weeks ago,Hanwha Q-Cell,SolarEdge SE3680,11.8,50.41,-4.16,50.51626251760821,-4.152585872811119,33
58550,GES PL5 Plymouth - Weston,5800,United Kingdom PL5,SW,455,Today,Hanwha Q-Cell,SolarEdge SE3680,11.8,50.41,-4.16,50.51626251760821,-4.152585872811119,33
4490,Sharps Solar Panels,4000,United Kingdom PL6,SE,2,379 weeks ago,Sharps,Sunny Boy,12.2,50.41,-4.11,50.51626251760821,-4.152585872811119,33
20927,Tramway,2000,United Kingdom PL6,S,0,No Outputs,Powerglaz SMT6 (60),Sunny Boy,12.2,50.41,-4.11,50.51626251760821,-4.152585872811119,33
7170,nigels free sun,3696,United Kingdom PL6,S,0,No Outputs,sharp,sunny boy,12.2,50.41,-4.11,50.51626251760821,-4.152585872811119,33
58918,GES PL6 Plymouth - Shallowford,3000,United Kingdom PL6,SW,440,Today,SolarWorld 250W,SolarEdge SE3000,12.2,50.41,-4.11,50.51626251760821,-4.152585872811119,33
46596,Greebles Power,3990,United Kingdom PL6,SW,1105,Today,JA Solar Mono 60Cells,SolarEdge SE4000,12.2,50.41,-4.11,50.51626251760821,-4.152585872811119,33
35031,SW UK Saltash KJC2007,2080,United Kingdom PL12,S,512,137 weeks ago,solarworld 260 Poly,SAJ TL 2K,13.2,50.407402000000005,-4.225988,50.51626251760821,-4.152585872811119,33
7071,HANDI SUNSHINE,2500,United Kingdom PL2,SW,294,271 weeks ago,SUNTECH STP250S-20/Wd,SMA sunnyboy 2500hf,13.2,50.397289,-4.149153,50.51626251760821,-4.152585872811119,33
59012,GES PL12 Germans - Eliot,2115,United Kingdom PL12,SE,437,Today,Soltech STH-235,SolarEdge SE2200,13.3,50.41,-4.24,50.51626251760821,-4.152585872811119,33
4707,suntech cornwall,3920,United Kingdom PL12,S,1,400 weeks ago,suntech,sunnyboy,13.3,50.41,-4.24,50.51626251760821,-4.152585872811119,33
5374,Carnoustie6,2450,United Kingdom PL12,S,28,381 weeks ago,solarworld,sunny boy 2500HF-30,13.3,50.41,-4.24,50.51626251760821,-4.152585872811119,33
54336,The Shippon,3750,United Kingdom PL12,EW,1,97 weeks ago,LDE,Samil Power,13.3,50.41,-4.24,50.51626251760821,-4.152585872811119,33
58972,GES PL12 Saltash - Hillside,4000,United Kingdom PL12,S,157,39 weeks ago,SolarWorld 250W,SolarEdge SE4000,13.3,50.41,-4.24,50.51626251760821,-4.152585872811119,33
42297,solar 28 thornbury park,3990,United Kingdom PL3,S,1,189 weeks ago,LG monox,trannergy,15.3,50.38,-4.12,50.51626251760821,-4.152585872811119,33
58729,GES PL3 Plymouth - Churchill,4000,United Kingdom PL3,S,447,Today,SolarWorld 250W,SolarEdge SE4000,15.3,50.38,-4.12,50.51626251760821,-4.152585872811119,33
59126,GES PL3 Plymouth - Penlee,3900,United Kingdom PL3,EW,391,Today,LG 300,SolarEdge SE4000,15.3,50.38,-4.12,50.51626251760821,-4.152585872811119,33
21153,merafield,3200,United Kingdom PL7,S,2208,Today,Canadian Solar CS5A-200M,SMA Sunny Boy 3000-21TL,15.5,50.386027,-4.073528,50.51626251760821,-4.152585872811119,33
40586,Marg,4000,United Kingdom PL7,SW,0,No Outputs,Phonosolar,Sunny Boy,16.1,50.39,-4.04,50.51626251760821,-4.152585872811119,33
47505,ratmans money machine,2925,United Kingdom PL7,SE,0,No Outputs,ET module et-p654195,Growatt Growatt 4400,16.1,50.39,-4.04,50.51626251760821,-4.152585872811119,33
7239,ParkersvilleNo2,1715,United Kingdom PL7,N,1,380 weeks ago,Sharp NU-E245 (J5),SMA Sunny Boy 1700,16.1,50.39,-4.04,50.51626251760821,-4.152585872811119,33
4718,Sunnyside Up,3840,United Kingdom PL7,SW,1,400 weeks ago,Bosch,Sunny Boy 4000TL,16.1,50.39,-4.04,50.51626251760821,-4.152585872811119,33
7238,Parkersville No1,1470,United Kingdom PL7,S,1,380 weeks ago,Sharp NU-E245 (J5),SMA Sunny Boy 1200,16.1,50.39,-4.04,50.51626251760821,-4.152585872811119,33
15234,Houndall,3840,United Kingdom PL7,S,7,341 weeks ago,Kyocera KD240GH-2PB ,FRONIUS IG TL 3.6 ,16.1,50.39,-4.04,50.51626251760821,-4.152585872811119,33
58937,GES EX21 German - Bold,3500,United Kingdom EX21,S,289,22 weeks ago,8.33 Solar Eternity 250W,SolarEdge SE3680,4.4,50.8,-4.2,50.83397774428807,-4.1671750229692694,34
36124,lowerblagrove,3840,United Kingdom EX21,S,0,No Outputs,Sanyo HIP-240 HDE4,Enecsys,4.4,50.8,-4.2,50.83397774428807,-4.1671750229692694,34
36130,Aloaha Enecsys 2000000364,3840,United Kingdom EX21,S,1487,Today,Aloaha Enecsys,Enecsys,4.4,50.8,-4.2,50.83397774428807,-4.1671750229692694,34
44259,Blagdon,2590,United Kingdom EX21,SW,1,176 weeks ago,Not known,Trannenergy,4.4,50.8,-4.2,50.83397774428807,-4.1671750229692694,34
45526,Blagdon Lodge,3990,United Kingdom EX21,SW,0,No Outputs,Not known,Tranenergy,4.4,50.8,-4.2,50.83397774428807,-4.1671750229692694,34
6022,karnchana,3920,United Kingdom EX21,S,74,378 weeks ago,Sharp NU E245J5,Aurora Powerone PVi 3.6,4.4,50.8,-4.2,50.83397774428807,-4.1671750229692694,34
5804,Ambren,2775,United Kingdom EX21,SE,0,No Outputs,Sharp,Fronius,4.4,50.8,-4.2,50.83397774428807,-4.1671750229692694,34
1955,Moorside,3840,United Kingdom EX22,S,190,399 weeks ago,Sharp NU-E240 (J5),Fronius 3.6 TL,13.6,50.82,-4.36,50.83397774428807,-4.1671750229692694,34
6524,Saphie,3840,United Kingdom EX22,S,0,No Outputs,REC,Fronius/IGTL 3.6,13.6,50.82,-4.36,50.83397774428807,-4.1671750229692694,34
10693,Philios house,4000,United Kingdom EX22,S,90,295 weeks ago,Sharp,sma Sunny Boy SB3600TL,13.6,50.82,-4.36,50.83397774428807,-4.1671750229692694,34
3603,Gunn Barton,3800,United Kingdom EX20,S,0,No Outputs,Schott,SMA Sunny Boy SB 4000TL-20,14.5,50.75,-4.01,50.83397774428807,-4.1671750229692694,34
37057,Aloaha Enecsys 2000006568,3500,United Kingdom EX20,S,730,114 weeks ago,Aloaha Dataservices.Solar,Enecsys 240,14.5,50.75,-4.01,50.83397774428807,-4.1671750229692694,34
59130,GES EX20 Bridestowe - Stone,2250,United Kingdom EX20,S,431,Today,SolarWorld 250W,SolarEdge SE3000,14.5,50.75,-4.01,50.83397774428807,-4.1671750229692694,34
25753,rookeys solar,4000,United Kingdom EX20,SW,0,No Outputs,panasonic,sunny boy,14.5,50.75,-4.01,50.83397774428807,-4.1671750229692694,34
37071,The Old Cottage Spaceport,3500,United Kingdom EX20,SW,1,221 weeks ago,panasonic,eneysys,14.5,50.75,-4.01,50.83397774428807,-4.1671750229692694,34
30298,Granary Power,3920,United Kingdom EX39,SW,99,205 weeks ago,REC 245PE,SMA 3600 TL,20.2,51.01,-4.24,50.83397774428807,-4.1671750229692694,34
57983,Watermead,4410,United Kingdom EX39,S,2,8 weeks ago,Sharp NU-A188EY,SMA Sunny Boy 4000,20.2,51.01,-4.24,50.83397774428807,-4.1671750229692694,34
33938,greenholm,650,United Kingdom EX39,S,0,No Outputs,,Enphase M215,20.2,51.01,-4.24,50.83397774428807,-4.1671750229692694,34
4771,Dan's PV,5280,United Kingdom EX22,S,2715,Yesterday,REC 240PE,SMA Sunny Boy 4000TL-20,20.7,50.802645,-4.457504,50.83397774428807,-4.1671750229692694,34
50593,onedimensional,2000,United Kingdom EX18,S,0,No Outputs,unknown,Samil,21.4,50.9,-3.88,50.83397774428807,-4.1671750229692694,34
3469,Kincora,3600,United Kingdom EX33,S,0,No Outputs,REC,SMA Sunny Boy 4000TL,4.9,51.11,-4.16,51.151672471131455,-4.182030570769009,35
37803,shedio,500,United Kingdom EX33,N,0,No Outputs,samsung,chinese,4.9,51.11,-4.16,51.151672471131455,-4.182030570769009,35
33429,Solarstu,4000,United Kingdom EX34,S,0,No Outputs,Pangea 8.33 Solar 8.25 MSG,Fronius IG Plus 35V-1,7.1,51.19,-4.1,51.151672471131455,-4.182030570769009,35
28154,Billynom8 Array,4000,United Kingdom EX31,W,1934,Today,Eco Future ECO-250C60,SMA Sunny Boy 3600TL-21,11.7,51.07849,-4.06236,51.151672471131455,-4.182030570769009,35
61295,Archie2,2000,United Kingdom EX31,SW,329,Today,8.333,SMA Sunny Boy,11.7,51.08,-4.06,51.151672471131455,-4.182030570769009,35
41581,Luckaborough Farm,6000,United Kingdom EX31,S,0,No Outputs,REC 250,Sunny Boy 3600TL-21,11.7,51.08,-4.06,51.151672471131455,-4.182030570769009,35
57983,Watermead,4410,United Kingdom EX39,S,2,8 weeks ago,Sharp NU-A188EY,SMA Sunny Boy 4000,16.3,51.01,-4.24,51.151672471131455,-4.182030570769009,35
30298,Granary Power,3920,United Kingdom EX39,SW,99,205 weeks ago,REC 245PE,SMA 3600 TL,16.3,51.01,-4.24,51.151672471131455,-4.182030570769009,35
33938,greenholm,650,United Kingdom EX39,S,0,No Outputs,,Enphase M215,16.3,51.01,-4.24,51.151672471131455,-4.182030570769009,35
12820,Devonsun,4000,United Kingdom EX31,SE,433,Today,8.33,solaredge 4000 se,17.8,51.123457,-3.9306959999999997,51.151672471131455,-4.182030570769009,35
16225,kidwelly solar,4000,United Kingdom SA17,S,631,246 weeks ago,canadian solar csp6,ever solar tl4000,6.2,51.75,-4.28,51.78700028757979,-4.212566777371427,36
35328,Semtek,99960,United Kingdom SA14,S,12,225 weeks ago,et,samil lake,10.0,51.73,-4.1,51.78700028757979,-4.212566777371427,36
16826,Sweetman,4000,United Kingdom SA14,SW,0,No Outputs,REC,SMA,10.0,51.73,-4.1,51.78700028757979,-4.212566777371427,36
29279,DRAGON VIEW,3270,United Kingdom SA14,S,1,271 weeks ago,SUNPOWER,SAMIL 3300TL,10.0,51.73,-4.1,51.78700028757979,-4.212566777371427,36
37041,Waunadlais PV,3840,United Kingdom SA14,S,0,No Outputs,Sanyo 240,SMA Sunny Boy 3800,10.0,51.73,-4.1,51.78700028757979,-4.212566777371427,36
21669,sylenhotspot,3000,United Kingdom SA15,SE,1,313 weeks ago,,solaredge,10.3,51.7,-4.16,51.78700028757979,-4.212566777371427,36
35329,Harbour Light,3920,United Kingdom SA15,S,1,258 weeks ago,et,solar river,10.3,51.7,-4.16,51.78700028757979,-4.212566777371427,36
46064,Leyshon,50,United Kingdom SA15,N,0,No Outputs,,Energy Monitor,10.3,51.7,-4.16,51.78700028757979,-4.212566777371427,36
35900,EPC,40800,United Kingdom SA15,S,0,No Outputs,Solar Lake TL17000,SAMIL,11.5,51.698145000000004,-4.126295,51.78700028757979,-4.212566777371427,36
23649,Dorlan,4000,United Kingdom SA33,S,641,212 weeks ago,SolarWorld,Samil SolarRiver 3680TL,16.5,51.85,-4.43,51.78700028757979,-4.212566777371427,36
5159,Sgleiniog,3900,United Kingdom SA18,SW,393,342 weeks ago,Inventux X3-130,Kaco Powador 4202,16.7,51.805908,-3.971479,51.78700028757979,-4.212566777371427,36
7278,woodys PV panels,3910,United Kingdom SA4,S,1,380 weeks ago,sharp ,SMA sunny boy 4000TL,17.6,51.67,-4.04,51.78700028757979,-4.212566777371427,36
28628,Madsolar,3025,United Kingdom SA4,S,8,275 weeks ago,Yingli Panda,Samil Power SR3K3TLA1,17.6,51.67,-4.04,51.78700028757979,-4.212566777371427,36
6547,Thermal Earth - Inventux,3640,United Kingdom SA18,SW,48,374 weeks ago,Inventux ,KACO Powador 4202,18.1,51.79,-3.95,51.78700028757979,-4.212566777371427,36
9990,ASuntcSB3kZ,3500,United Kingdom SA18,S,137,322 weeks ago,Suntech STP250S-20/Wd,SMA Sunny Boy 3000,18.1,51.79,-3.95,51.78700028757979,-4.212566777371427,36
65958,Killay Swansea 2kw,2160,United Kingdom SA2,S,129,19 days ago,CanadianSolar CS6k-270P,Solax X1 2000,22.7,51.613551,-4.03961,51.78700028757979,-4.212566777371427,36
31850,GTPV-EastArray-Swansea,1920,United Kingdom SA2,E,1672,21 weeks ago,Solibro SL2-120F,SMA SunnyBoy 2000,23.1,51.614022,-4.025641,51.78700028757979,-4.212566777371427,36
31819,GTPV-WestArray-Swansea,1920,United Kingdom SA2,W,1519,21 weeks ago,Solibro SL2-120F,SMA SunnyBoy 2000,24.1,51.62,-3.99,51.78700028757979,-4.212566777371427,36
21374,solar ian,50,United Kingdom SA2,S,1,315 weeks ago,,Energy Monitor,24.1,51.62,-3.99,51.78700028757979,-4.212566777371427,36
5302,ShearSolar 1,4000,United Kingdom SA3,SE,487,329 weeks ago,Sanyo HIT-H250E01,PowerOne Aurora PVI-3.6-OUTD,24.6,51.569878,-4.284404,51.78700028757979,-4.212566777371427,36
5303,ShearSolar 2,3290,United Kingdom SA3,SE,0,No Outputs,Sanyo HIT-N235SE10,PowerOne Aurora PVI-3.0-OUTD,24.6,51.569855,-4.28428,51.78700028757979,-4.212566777371427,36
24883,Pv 4 kwh,50,United Kingdom SA48,N,0,No Outputs,,Energy Monitor,9.0,52.14,-4.11,52.104633307133206,-4.228260940935085,37
7558,Wales,3500,United Kingdom SA48,S,53,374 weeks ago,LG,Fronius IG Plus 35V 3500W,9.0,52.14,-4.11,52.104633307133206,-4.228260940935085,37
39801,pocket power station,5985,United Kingdom SA38,SE,2,206 weeks ago, J S Solar,sunnyboy 3600 SE,18.0,52.042613,-4.47176,52.104633307133206,-4.228260940935085,37
27925,HighView Cenarth,2943,United Kingdom SA38,S,13,279 weeks ago,Sunpower,Samil SolarRiver 3400TL-D,18.0,52.04,-4.47,52.104633307133206,-4.228260940935085,37
